T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,target,Cluster
-59,-59,-49,-45,-60,-55,-70,-58,-62,-64,-69,-44,-61,-64,-58,-58,-62,-61,B28,69
-57,-68,-69,-79,-70,-78,-83,-82,-82,-60,-68,-73,-80,-73,-79,-85,-85,-82,B1,200
-51,-61,-69,-64,-75,-67,-71,-84,-80,-52,-60,-59,-82,-74,-75,-82,-74,-80,A9,46
-59,-79,-61,-67,-49,-62,-56,-62,-61,-67,-69,-65,-64,-44,-49,-81,-64,-62,B43,120
-74,-63,-68,-63,-64,-56,-56,-47,-53,-62,-66,-65,-59,-57,-59,-76,-56,-49,B64,10
-71,-64,-54,-58,-62,-64,-60,-57,-63,-59,-64,-69,-53,-48,-58,-59,-62,-54,B36,49
-68,-65,-68,-65,-62,-72,-68,-59,-58,-79,-70,-70,-67,-67,-71,-57,-61,-57,B57,14
-71,-67,-61,-57,-58,-56,-71,-65,-72,-65,-63,-68,-49,-83,-68,-64,-72,-82,A37,123
-62,-56,-55,-59,-49,-47,-63,-56,-57,-58,-62,-62,-52,-55,-59,-61,-64,-64,A40,205
-72,-80,-74,-69,-69,-64,-77,-55,-45,-75,-68,-65,-66,-60,-76,-64,-51,-40,B71,75
-66,-64,-70,-81,-78,-77,-81,-87,-78,-63,-68,-61,-67,-70,-95,-77,-77,-77,A2,105
-64,-58,-64,-56,-50,-61,-85,-70,-74,-57,-50,-56,-50,-58,-59,-55,-65,-81,A39,197
-63,-72,-59,-54,-63,-53,-78,-67,-64,-57,-70,-56,-58,-73,-61,-65,-68,-63,A36,36
-69,-65,-66,-65,-62,-66,-71,-57,-57,-77,-74,-70,-67,-66,-65,-56,-57,-58,B57,14
-61,-61,-55,-56,-50,-65,-54,-58,-64,-81,-63,-64,-54,-47,-63,-63,-60,-64,B40,21
-73,-64,-53,-57,-61,-62,-61,-58,-63,-58,-64,-68,-53,-48,-58,-59,-63,-54,B36,49
-74,-69,-76,-75,-61,-72,-63,-58,-51,-84,-77,-82,-74,-63,-66,-59,-66,-64,B78,184
-60,-64,-55,-62,-72,-76,-81,-77,-74,-67,-69,-64,-74,-79,-74,-85,-76,-73,B22,92
-67,-59,-59,-61,-51,-39,-60,-74,-50,-67,-72,-68,-61,-47,-58,-54,-66,-59,B39,64
-69,-77,-65,-65,-38,-55,-66,-66,-76,-64,-64,-65,-55,-59,-55,-64,-66,-70,A38,163
-65,-60,-65,-55,-57,-53,-77,-67,-84,-54,-69,-61,-53,-61,-62,-63,-66,-74,A33,33
-63,-66,-60,-67,-62,-59,-49,-60,-65,-58,-66,-63,-61,-53,-49,-44,-56,-62,A59,102
-64,-69,-64,-67,-66,-54,-61,-52,-45,-76,-63,-62,-68,-61,-58,-53,-48,-51,A71,44
-58,-57,-78,-77,-73,-76,-75,-77,-82,-50,-56,-58,-66,-80,-75,-95,-73,-77,A3,54
-83,-70,-75,-76,-74,-71,-66,-59,-47,-81,-83,-82,-71,-71,-63,-65,-55,-48,A74,95
-44,-53,-69,-57,-60,-56,-62,-67,-56,-43,-56,-61,-71,-57,-64,-65,-79,-66,B7,132
-65,-55,-58,-50,-55,-54,-58,-60,-56,-65,-65,-59,-47,-57,-74,-60,-73,-74,B31,17
-66,-66,-58,-58,-62,-53,-70,-77,-71,-61,-61,-63,-70,-70,-62,-75,-81,-72,A29,-1
-55,-59,-59,-73,-68,-64,-65,-68,-73,-51,-52,-63,-65,-64,-69,-71,-72,-66,A12,57
-75,-76,-70,-70,-59,-60,-59,-46,-52,-73,-66,-75,-71,-55,-61,-54,-44,-53,B67,94
-67,-61,-59,-57,-62,-53,-61,-61,-61,-68,-73,-70,-66,-54,-73,-77,-67,-69,B41,58
-82,-60,-53,-61,-51,-62,-64,-60,-55,-60,-63,-69,-56,-57,-48,-53,-55,-68,A44,84
-71,-56,-50,-56,-56,-74,-60,-71,-76,-64,-70,-69,-61,-59,-64,-68,-65,-67,B30,19
-61,-61,-55,-55,-51,-64,-54,-57,-65,-70,-62,-63,-55,-47,-63,-62,-60,-64,B40,21
-64,-57,-68,-69,-59,-45,-54,-61,-62,-70,-73,-71,-61,-47,-63,-52,-60,-55,B44,118
-64,-71,-58,-54,-64,-53,-82,-67,-64,-57,-71,-57,-57,-74,-60,-67,-65,-62,A36,36
-59,-64,-66,-71,-75,-65,-73,-77,-85,-50,-55,-59,-62,-67,-67,-73,-73,-72,A4,62
-49,-56,-60,-71,-70,-63,-78,-83,-76,-43,-64,-62,-55,-76,-63,-73,-65,-71,A11,78
-78,-71,-80,-70,-72,-68,-59,-56,-45,-69,-77,-71,-78,-66,-77,-62,-66,-56,B79,182
-66,-58,-56,-69,-62,-54,-51,-56,-55,-66,-63,-66,-59,-46,-45,-50,-51,-56,B47,114
-59,-65,-63,-66,-65,-64,-79,-80,-67,-55,-56,-58,-67,-71,-70,-76,-70,-74,A4,20
-71,-56,-49,-56,-56,-75,-61,-71,-75,-64,-70,-69,-61,-58,-64,-68,-65,-67,B30,19
-65,-73,-56,-60,-56,-58,-70,-71,-68,-72,-67,-63,-60,-66,-76,-81,-84,-76,B38,53
-63,-64,-76,-69,-56,-40,-65,-65,-62,-58,-57,-56,-53,-39,-52,-62,-61,-61,A47,113
-65,-61,-51,-66,-62,-77,-84,-76,-70,-68,-56,-63,-59,-71,-62,-63,-70,-80,A26,145
-66,-69,-78,-64,-59,-65,-56,-64,-65,-62,-66,-70,-57,-56,-69,-53,-63,-54,A54,88
-71,-61,-68,-86,-71,-79,-83,-83,-83,-62,-68,-69,-85,-71,-74,-82,-86,-82,B1,129
-78,-75,-62,-62,-65,-64,-55,-61,-56,-78,-71,-74,-66,-62,-53,-55,-61,-61,B49,61
-65,-56,-74,-73,-84,-70,-81,-78,-83,-68,-64,-81,-72,-82,-77,-75,-75,-76,B9,15
-67,-61,-79,-74,-54,-47,-62,-65,-61,-57,-57,-56,-52,-40,-54,-57,-59,-61,A47,113
-78,-74,-71,-75,-66,-64,-68,-54,-55,-74,-72,-75,-74,-61,-64,-62,-54,-63,B61,1
-79,-70,-66,-64,-63,-76,-78,-67,-62,-83,-77,-79,-83,-60,-71,-63,-67,-68,B54,121
-63,-67,-58,-54,-62,-53,-74,-69,-64,-58,-68,-56,-57,-78,-61,-65,-69,-63,A36,36
-65,-69,-56,-54,-60,-63,-68,-71,-76,-54,-54,-68,-54,-70,-64,-69,-65,-78,A29,150
-67,-83,-71,-62,-62,-63,-62,-74,-60,-95,-82,-74,-68,-64,-43,-57,-75,-68,B50,16
-63,-65,-63,-57,-57,-52,-67,-76,-84,-68,-59,-54,-49,-71,-56,-68,-79,-63,A37,99
-60,-68,-70,-67,-57,-61,-55,-53,-61,-57,-65,-70,-57,-60,-51,-46,-57,-53,A63,81
-64,-69,-65,-61,-61,-66,-75,-76,-80,-67,-63,-79,-59,-73,-62,-64,-69,-78,A34,74
-51,-58,-49,-53,-71,-58,-66,-71,-66,-57,-56,-54,-61,-64,-67,-60,-84,-69,B12,136
-64,-67,-63,-68,-68,-64,-60,-78,-67,-75,-71,-63,-58,-51,-50,-55,-61,-57,A49,124
-86,-73,-67,-78,-69,-69,-62,-49,-56,-83,-72,-81,-68,-64,-66,-59,-56,-55,B80,8
-74,-57,-52,-65,-71,-58,-70,-73,-81,-55,-52,-64,-63,-74,-70,-64,-75,-75,A25,-1
-53,-63,-52,-63,-60,-71,-59,-65,-61,-63,-53,-71,-56,-65,-67,-60,-64,-61,B16,79
-64,-61,-54,-45,-54,-61,-69,-55,-66,-61,-74,-62,-60,-72,-56,-55,-67,-58,B32,104
-67,-62,-64,-60,-58,-70,-67,-74,-72,-70,-70,-76,-54,-68,-70,-75,-75,-95,B34,77
-58,-58,-63,-50,-67,-62,-72,-63,-61,-58,-56,-49,-59,-60,-63,-61,-66,-75,B24,72
-74,-69,-75,-76,-61,-72,-63,-58,-51,-84,-77,-82,-74,-63,-66,-58,-66,-63,B78,184
-84,-72,-72,-69,-79,-63,-65,-70,-66,-62,-63,-64,-62,-56,-51,-54,-61,-59,A58,45
-54,-57,-63,-63,-64,-74,-66,-69,-71,-61,-54,-72,-57,-68,-65,-95,-66,-68,A8,97
-64,-60,-54,-46,-63,-64,-70,-68,-68,-55,-49,-55,-53,-63,-62,-69,-63,-78,A39,-1
-76,-68,-75,-66,-69,-62,-75,-64,-49,-72,-77,-76,-65,-71,-77,-56,-62,-54,A73,83
-84,-73,-68,-78,-69,-69,-61,-49,-56,-83,-72,-79,-68,-65,-67,-59,-56,-56,B80,8
-64,-68,-64,-66,-66,-54,-61,-51,-44,-76,-63,-62,-66,-61,-58,-54,-48,-51,A71,44
-50,-58,-65,-66,-70,-65,-83,-79,-74,-52,-61,-62,-67,-74,-71,-75,-70,-74,A9,214
-69,-67,-58,-61,-53,-55,-75,-67,-67,-75,-72,-70,-61,-64,-61,-73,-76,-71,B42,162
-53,-41,-59,-68,-72,-72,-78,-72,-74,-50,-45,-60,-63,-61,-80,-61,-68,-76,A15,51
-73,-72,-63,-78,-65,-54,-68,-61,-69,-75,-67,-73,-61,-56,-61,-61,-65,-63,A53,-1
-64,-69,-66,-60,-61,-65,-75,-77,-80,-67,-63,-80,-59,-74,-62,-65,-70,-80,A34,74
-71,-74,-72,-81,-67,-66,-57,-54,-61,-72,-84,-82,-75,-65,-73,-62,-71,-48,B70,169
-61,-57,-60,-50,-68,-54,-62,-74,-66,-50,-61,-50,-57,-63,-76,-64,-63,-77,A32,39
-61,-70,-78,-72,-74,-69,-83,-75,-79,-63,-63,-62,-73,-82,-80,-78,-70,-80,A13,108
-71,-68,-60,-57,-58,-56,-71,-64,-72,-65,-63,-70,-49,-79,-69,-65,-72,-82,A37,123
-72,-67,-62,-62,-51,-65,-63,-69,-80,-69,-64,-76,-59,-64,-66,-67,-66,-66,A41,245
-63,-72,-62,-70,-62,-67,-55,-48,-48,-68,-63,-65,-70,-59,-68,-44,-46,-54,B60,180
-41,-58,-76,-69,-80,-72,-75,-84,-76,-60,-65,-67,-65,-80,-85,-71,-85,-73,A6,138
-47,-62,-65,-70,-71,-71,-77,-82,-79,-58,-60,-62,-68,-69,-71,-70,-76,-73,A7,41
-59,-57,-59,-49,-69,-54,-62,-82,-63,-51,-58,-50,-57,-63,-73,-67,-64,-77,A32,39
-79,-63,-61,-61,-61,-52,-66,-66,-68,-62,-67,-63,-56,-67,-55,-62,-68,-70,A42,91
-49,-48,-59,-63,-69,-83,-79,-76,-75,-57,-64,-69,-64,-76,-70,-79,-74,-76,B6,22
-52,-42,-61,-70,-72,-77,-79,-77,-64,-53,-46,-60,-62,-62,-81,-62,-70,-77,A15,51
-63,-69,-60,-56,-64,-53,-82,-65,-60,-55,-70,-56,-57,-73,-61,-67,-59,-62,A36,36
-79,-71,-81,-71,-71,-68,-59,-56,-44,-69,-77,-71,-79,-66,-77,-62,-66,-56,B79,182
-64,-58,-64,-56,-48,-61,-75,-70,-71,-57,-51,-56,-50,-60,-56,-55,-67,-77,A39,197
-71,-82,-67,-69,-70,-74,-66,-62,-61,-83,-72,-84,-68,-64,-68,-62,-68,-45,A79,38
-42,-76,-67,-68,-74,-67,-82,-83,-78,-61,-67,-62,-77,-73,-78,-70,-85,-78,A6,229
-60,-59,-50,-45,-60,-55,-71,-58,-62,-66,-68,-45,-60,-66,-58,-59,-61,-62,B28,69
-68,-72,-57,-60,-55,-60,-71,-70,-68,-72,-66,-62,-58,-64,-72,-80,-84,-73,B38,53
-53,-58,-58,-68,-70,-63,-76,-81,-73,-44,-66,-64,-55,-75,-65,-78,-65,-68,A11,78
-67,-64,-70,-78,-76,-81,-81,-87,-78,-63,-68,-61,-66,-70,-95,-76,-76,-76,A2,105
-71,-77,-74,-71,-65,-60,-66,-63,-61,-68,-65,-70,-61,-72,-60,-59,-52,-58,A61,109
-54,-63,-65,-70,-67,-70,-77,-84,-72,-55,-57,-59,-62,-77,-66,-72,-83,-77,A14,50
-76,-71,-61,-78,-63,-68,-63,-49,-51,-78,-82,-65,-69,-55,-66,-54,-50,-57,B63,59
-67,-70,-66,-64,-69,-62,-50,-56,-49,-71,-83,-74,-68,-51,-64,-47,-52,-61,B59,63
-67,-70,-72,-69,-69,-68,-62,-55,-53,-79,-85,-75,-68,-57,-64,-73,-57,-70,B65,157
-51,-61,-70,-64,-74,-66,-71,-95,-79,-52,-58,-59,-76,-74,-75,-84,-72,-80,A9,46
-51,-50,-43,-64,-61,-54,-66,-70,-62,-57,-56,-64,-68,-67,-65,-66,-68,-65,A23,161
-65,-68,-56,-54,-61,-63,-66,-70,-75,-55,-55,-68,-56,-71,-64,-69,-66,-77,A29,150
-78,-67,-63,-68,-67,-58,-84,-72,-73,-72,-82,-80,-88,-60,-56,-77,-75,-71,B46,98
-66,-64,-70,-62,-58,-62,-53,-58,-63,-79,-74,-86,-67,-61,-56,-61,-66,-65,B45,106
-68,-65,-68,-66,-62,-73,-68,-60,-58,-80,-71,-70,-69,-67,-70,-57,-61,-57,B57,14
-80,-70,-61,-67,-70,-58,-67,-71,-82,-62,-69,-72,-68,-72,-67,-61,-62,-67,A34,131
-61,-59,-52,-52,-50,-65,-57,-79,-64,-76,-68,-75,-48,-58,-68,-95,-63,-63,B35,117
-77,-81,-73,-69,-68,-68,-68,-64,-60,-76,-75,-74,-84,-64,-61,-55,-66,-63,A66,26
-70,-71,-71,-66,-66,-74,-73,-68,-52,-78,-71,-75,-72,-62,-66,-59,-71,-63,B73,30
-62,-72,-62,-70,-62,-66,-55,-48,-49,-68,-64,-65,-70,-59,-68,-45,-46,-54,B60,180
-67,-59,-56,-68,-62,-54,-52,-56,-54,-67,-64,-67,-60,-45,-47,-50,-51,-56,B47,114
-49,-53,-68,-54,-58,-56,-62,-67,-56,-42,-56,-62,-71,-57,-64,-65,-77,-65,B7,132
-60,-68,-72,-67,-57,-61,-55,-53,-62,-57,-65,-72,-58,-61,-51,-46,-56,-53,A63,81
-55,-38,-53,-65,-65,-63,-67,-68,-62,-51,-55,-53,-65,-66,-73,-60,-74,-72,A19,2
-71,-68,-62,-57,-58,-56,-70,-65,-72,-65,-63,-68,-49,-80,-69,-66,-71,-82,A37,123
-72,-80,-95,-71,-82,-74,-60,-55,-61,-72,-70,-78,-67,-78,-66,-59,-56,-63,A62,42
-71,-56,-48,-56,-56,-74,-59,-71,-75,-64,-70,-68,-59,-59,-64,-68,-65,-67,B30,19
-63,-65,-62,-57,-57,-52,-67,-75,-81,-68,-60,-54,-51,-71,-56,-68,-80,-63,A37,99
-63,-66,-65,-65,-69,-55,-61,-53,-51,-56,-66,-81,-57,-55,-58,-53,-46,-51,A75,5
-49,-71,-82,-69,-68,-71,-76,-72,-77,-58,-58,-58,-62,-74,-64,-79,-70,-74,A5,-1
-66,-68,-64,-77,-63,-59,-50,-60,-65,-59,-67,-63,-57,-52,-50,-43,-57,-58,A59,102
-66,-69,-77,-63,-59,-64,-56,-63,-65,-62,-66,-69,-57,-56,-69,-53,-63,-54,A54,88
-59,-53,-62,-68,-76,-74,-74,-77,-86,-61,-56,-64,-70,-78,-76,-79,-95,-81,B18,25
-73,-53,-63,-51,-58,-68,-63,-61,-68,-65,-62,-63,-54,-61,-59,-69,-66,-72,B25,82
-61,-60,-56,-55,-49,-62,-72,-63,-66,-69,-64,-61,-57,-59,-64,-65,-66,-68,B29,65
-69,-65,-68,-73,-59,-56,-56,-51,-49,-75,-65,-76,-72,-72,-61,-62,-50,-44,B72,140
-78,-68,-51,-68,-63,-59,-75,-74,-74,-67,-66,-56,-66,-79,-64,-74,-74,-73,A21,-1
-67,-59,-57,-68,-62,-54,-52,-56,-54,-66,-63,-66,-60,-46,-46,-50,-51,-57,B47,114
-66,-69,-78,-63,-58,-64,-57,-63,-66,-63,-66,-69,-58,-56,-69,-53,-62,-54,A54,88
-42,-59,-71,-71,-83,-71,-77,-82,-81,-59,-68,-66,-65,-82,-80,-71,-85,-73,A6,138
-66,-64,-70,-61,-59,-62,-53,-58,-64,-82,-74,-83,-67,-61,-56,-61,-66,-65,B45,106
-61,-56,-65,-72,-65,-72,-65,-77,-68,-47,-61,-68,-78,-80,-69,-70,-73,-74,B3,116
-63,-64,-61,-73,-63,-59,-49,-60,-65,-58,-66,-62,-58,-53,-50,-43,-56,-59,A59,102
-73,-63,-68,-63,-64,-56,-56,-47,-53,-64,-65,-66,-59,-57,-58,-74,-56,-49,B64,10
-61,-67,-53,-60,-66,-67,-76,-69,-66,-53,-63,-66,-71,-71,-76,-79,-78,-74,B14,7
-74,-85,-72,-68,-75,-63,-64,-74,-77,-73,-78,-70,-77,-62,-55,-59,-58,-67,A50,29
-73,-76,-59,-61,-53,-46,-66,-66,-64,-62,-71,-63,-60,-56,-54,-58,-65,-64,A39,168
-61,-59,-56,-55,-49,-63,-73,-64,-66,-69,-64,-61,-57,-59,-64,-65,-66,-68,B29,65
-79,-72,-80,-70,-71,-68,-59,-56,-48,-69,-77,-71,-79,-67,-79,-61,-66,-56,B79,182
-53,-63,-52,-63,-60,-70,-59,-65,-61,-62,-53,-68,-54,-65,-68,-59,-62,-61,B16,79
-63,-55,-58,-50,-55,-54,-59,-59,-56,-68,-64,-59,-48,-57,-73,-61,-71,-68,B31,17
-63,-76,-61,-59,-69,-56,-65,-71,-74,-63,-56,-57,-57,-76,-64,-62,-68,-76,A29,143
-79,-73,-68,-80,-69,-68,-62,-50,-54,-81,-72,-81,-68,-64,-67,-58,-58,-55,B80,8
-59,-53,-61,-66,-76,-73,-75,-77,-83,-62,-56,-64,-70,-76,-76,-79,-95,-80,B18,25
-73,-76,-75,-70,-76,-71,-73,-55,-61,-78,-77,-76,-70,-61,-77,-78,-70,-62,B77,115
-55,-63,-62,-80,-70,-74,-74,-79,-78,-51,-62,-68,-74,-71,-67,-70,-72,-74,A5,76
-71,-74,-71,-81,-67,-66,-57,-54,-61,-72,-85,-82,-75,-64,-73,-62,-70,-48,B70,169
-79,-69,-66,-64,-63,-76,-73,-67,-62,-79,-78,-78,-85,-60,-71,-63,-67,-67,B54,121
-52,-63,-50,-62,-61,-71,-59,-65,-61,-63,-52,-62,-54,-65,-66,-59,-62,-60,B16,79
-73,-82,-78,-70,-65,-58,-66,-63,-58,-72,-65,-71,-61,-75,-58,-60,-52,-59,A61,109
-69,-84,-73,-70,-70,-63,-72,-55,-46,-77,-67,-65,-66,-59,-76,-64,-51,-40,B71,75
-65,-58,-56,-65,-68,-60,-75,-78,-71,-56,-62,-57,-59,-66,-64,-66,-70,-81,A21,176
-79,-85,-65,-76,-65,-71,-64,-61,-64,-77,-85,-75,-72,-63,-74,-68,-49,-65,B62,151
-58,-63,-65,-70,-65,-65,-74,-77,-76,-53,-53,-56,-65,-69,-76,-80,-80,-77,A17,93
-59,-73,-67,-78,-75,-70,-73,-77,-72,-62,-62,-61,-63,-70,-68,-74,-75,-77,A1,-1
-71,-80,-67,-70,-70,-75,-66,-62,-61,-84,-73,-84,-68,-64,-68,-63,-66,-45,A79,38
-72,-69,-70,-67,-56,-53,-73,-63,-68,-73,-67,-64,-54,-62,-47,-54,-69,-68,A43,170
-67,-68,-73,-62,-65,-45,-57,-68,-68,-63,-78,-64,-53,-40,-45,-57,-59,-66,A51,101
-78,-71,-82,-70,-73,-68,-59,-56,-47,-69,-77,-70,-79,-65,-76,-62,-65,-56,B79,182
-71,-82,-71,-69,-70,-64,-74,-55,-45,-76,-67,-65,-67,-60,-77,-63,-50,-39,B71,75
-53,-66,-95,-74,-95,-62,-79,-76,-71,-49,-55,-59,-66,-75,-80,-67,-84,-76,A3,-1
-86,-61,-56,-66,-50,-57,-65,-59,-63,-64,-57,-67,-55,-54,-53,-55,-61,-62,A44,84
-66,-74,-63,-54,-60,-56,-71,-82,-73,-58,-64,-53,-62,-67,-62,-68,-73,-79,A33,9
-82,-86,-66,-77,-67,-72,-56,-57,-53,-82,-77,-86,-67,-65,-64,-71,-60,-53,B66,142
-63,-76,-61,-59,-68,-56,-66,-70,-74,-63,-56,-57,-57,-77,-64,-62,-69,-76,A29,143
-79,-85,-66,-74,-65,-70,-64,-61,-64,-76,-81,-75,-73,-63,-75,-67,-49,-64,B62,151
-69,-70,-71,-68,-69,-68,-62,-55,-53,-82,-87,-75,-68,-57,-64,-74,-57,-69,B65,157
-72,-72,-70,-73,-71,-62,-70,-63,-58,-64,-77,-70,-69,-73,-67,-58,-74,-51,A77,156
-65,-64,-52,-66,-62,-77,-82,-77,-70,-68,-56,-63,-59,-71,-65,-62,-69,-80,A26,145
-63,-70,-60,-66,-57,-57,-58,-61,-50,-83,-63,-72,-59,-58,-71,-68,-61,-44,B76,155
-74,-69,-76,-75,-61,-72,-63,-59,-51,-83,-77,-82,-74,-64,-66,-58,-66,-64,B78,184
-65,-58,-50,-46,-70,-70,-74,-67,-65,-57,-51,-50,-53,-60,-56,-75,-66,-71,A31,73
-66,-61,-62,-56,-58,-53,-75,-69,-84,-54,-66,-59,-54,-62,-65,-63,-64,-76,A33,33
-74,-69,-69,-67,-55,-54,-69,-63,-69,-73,-69,-65,-54,-64,-47,-54,-69,-69,A43,170
-65,-67,-59,-62,-56,-59,-74,-63,-57,-74,-64,-67,-54,-61,-57,-46,-54,-56,A76,66
-62,-57,-50,-46,-71,-73,-83,-65,-62,-60,-50,-51,-53,-59,-55,-72,-65,-70,A31,73
-42,-58,-74,-70,-79,-71,-76,-79,-79,-59,-66,-66,-65,-81,-84,-72,-83,-72,A6,138
-59,-65,-65,-66,-66,-64,-80,-80,-68,-55,-57,-58,-67,-71,-70,-78,-71,-75,A4,20
-67,-60,-60,-61,-51,-39,-59,-74,-50,-68,-72,-68,-60,-47,-58,-54,-67,-59,B39,64
-66,-75,-56,-60,-55,-59,-71,-72,-69,-70,-69,-63,-57,-67,-69,-82,-86,-77,B38,53
-65,-56,-75,-73,-83,-71,-81,-78,-82,-68,-64,-83,-72,-84,-77,-74,-71,-77,B9,15
-62,-61,-63,-71,-66,-65,-77,-76,-76,-57,-53,-57,-64,-68,-78,-81,-84,-80,A17,93
-65,-61,-54,-45,-54,-61,-69,-55,-66,-61,-74,-62,-60,-70,-56,-55,-66,-58,B32,104
-80,-65,-53,-58,-61,-62,-62,-58,-63,-58,-64,-64,-53,-48,-58,-59,-63,-54,B36,49
-67,-58,-56,-69,-62,-54,-51,-56,-56,-67,-63,-66,-60,-45,-43,-50,-51,-56,B47,114
-69,-62,-59,-65,-72,-70,-64,-47,-55,-65,-64,-66,-65,-52,-61,-65,-64,-50,B68,154
-50,-48,-60,-63,-69,-82,-80,-76,-75,-57,-64,-69,-65,-76,-70,-80,-74,-76,B6,22
-59,-53,-62,-66,-76,-73,-75,-77,-84,-62,-56,-64,-70,-78,-76,-79,-95,-79,B18,25
-77,-80,-73,-69,-69,-69,-68,-64,-60,-76,-75,-74,-84,-64,-61,-56,-66,-63,A66,26
-46,-62,-65,-70,-71,-72,-78,-84,-78,-58,-60,-62,-68,-70,-72,-70,-77,-74,A7,41
-64,-57,-68,-71,-58,-46,-55,-60,-61,-70,-72,-72,-61,-46,-60,-53,-61,-55,B44,118
-51,-66,-73,-74,-95,-61,-79,-75,-71,-50,-54,-59,-66,-75,-79,-67,-81,-75,A3,165
-59,-61,-63,-69,-66,-65,-76,-76,-77,-58,-53,-57,-65,-69,-77,-80,-84,-78,A17,93
-42,-58,-70,-71,-82,-73,-75,-82,-85,-61,-67,-69,-65,-85,-80,-71,-84,-74,A6,138
-73,-76,-75,-67,-69,-64,-61,-50,-46,-82,-72,-70,-64,-62,-66,-46,-55,-67,B55,158
-52,-63,-51,-61,-61,-71,-59,-65,-60,-63,-52,-63,-54,-64,-65,-58,-62,-62,B16,79
-76,-67,-67,-66,-63,-82,-85,-67,-62,-84,-77,-77,-80,-61,-68,-63,-67,-69,B54,121
-61,-58,-60,-49,-69,-54,-63,-77,-64,-50,-61,-50,-56,-64,-71,-66,-63,-77,A32,39
-66,-64,-69,-68,-59,-52,-73,-78,-82,-56,-59,-61,-57,-72,-63,-64,-75,-74,A29,221
-64,-57,-51,-45,-66,-70,-79,-70,-69,-59,-51,-49,-55,-58,-56,-72,-64,-69,A39,73
-81,-74,-61,-66,-71,-58,-66,-70,-79,-63,-68,-77,-65,-71,-67,-62,-64,-67,A34,131
-57,-50,-57,-50,-58,-60,-62,-68,-58,-60,-49,-58,-58,-56,-58,-58,-59,-65,B15,100
-77,-77,-71,-71,-58,-61,-58,-46,-51,-72,-66,-74,-71,-55,-61,-54,-44,-53,B67,94
-64,-70,-59,-66,-58,-57,-57,-62,-51,-84,-63,-71,-60,-60,-69,-67,-62,-45,B76,155
-69,-73,-76,-74,-62,-83,-59,-58,-61,-72,-74,-69,-71,-65,-75,-56,-66,-66,B58,67
-75,-69,-77,-74,-61,-72,-63,-58,-51,-95,-77,-81,-74,-64,-66,-58,-66,-64,B78,184
-52,-56,-61,-71,-70,-63,-77,-84,-75,-43,-64,-63,-55,-76,-64,-76,-64,-69,A11,78
-68,-62,-59,-66,-71,-71,-64,-47,-55,-65,-65,-67,-67,-50,-61,-63,-64,-50,B68,154
-73,-68,-79,-71,-67,-76,-59,-64,-63,-86,-81,-78,-70,-61,-66,-62,-67,-63,B58,134
-48,-53,-64,-54,-59,-57,-63,-65,-54,-43,-56,-61,-68,-56,-67,-61,-82,-65,B7,132
-72,-61,-66,-62,-63,-79,-70,-81,-85,-70,-81,-68,-63,-70,-88,-85,-79,-78,B33,126
-73,-64,-53,-57,-61,-62,-61,-57,-63,-58,-64,-68,-53,-50,-58,-60,-62,-54,B36,49
-69,-70,-72,-68,-69,-68,-62,-55,-53,-81,-87,-75,-68,-57,-64,-75,-57,-69,B65,157
-60,-61,-53,-54,-68,-60,-77,-69,-73,-68,-66,-56,-51,-67,-63,-72,-79,-67,A30,160
-71,-76,-63,-68,-63,-68,-55,-58,-58,-72,-70,-77,-68,-55,-66,-72,-61,-65,B53,215
-64,-60,-62,-59,-62,-69,-51,-55,-60,-62,-65,-68,-69,-46,-57,-53,-62,-65,B48,179
-75,-66,-63,-68,-67,-58,-83,-72,-73,-73,-77,-81,-83,-60,-55,-76,-74,-72,B46,98
-68,-61,-78,-73,-55,-47,-62,-65,-61,-57,-56,-56,-53,-39,-55,-57,-59,-62,A47,113
-72,-70,-62,-63,-67,-54,-51,-61,-63,-64,-62,-67,-61,-57,-56,-51,-55,-63,A60,147
-69,-57,-67,-66,-75,-56,-69,-74,-76,-53,-55,-60,-56,-73,-68,-65,-74,-84,A25,24
-65,-55,-58,-44,-56,-55,-58,-60,-56,-65,-66,-59,-48,-57,-72,-60,-74,-71,B31,17
-79,-61,-55,-68,-51,-60,-65,-59,-62,-62,-58,-68,-55,-56,-52,-56,-61,-63,A44,84
-74,-85,-72,-67,-75,-63,-63,-74,-75,-73,-78,-70,-79,-61,-55,-60,-59,-67,A50,29
-66,-63,-65,-69,-72,-50,-47,-62,-66,-58,-62,-60,-53,-53,-45,-57,-64,-60,A55,89
-58,-47,-60,-53,-61,-62,-68,-76,-64,-52,-57,-54,-66,-58,-67,-61,-64,-67,B8,48
-65,-77,-63,-68,-67,-56,-66,-69,-73,-84,-65,-62,-55,-58,-50,-53,-62,-60,A53,43
-78,-75,-71,-75,-65,-63,-67,-52,-56,-74,-72,-74,-74,-61,-64,-63,-54,-63,B61,1
-66,-76,-56,-58,-51,-61,-70,-73,-71,-69,-66,-64,-58,-65,-74,-73,-74,-74,B38,53
-66,-61,-53,-66,-63,-77,-83,-76,-70,-65,-56,-63,-59,-70,-62,-62,-70,-79,A26,145
-59,-53,-63,-67,-76,-73,-75,-77,-83,-62,-56,-64,-70,-77,-76,-78,-95,-80,B18,25
-55,-59,-59,-73,-68,-64,-66,-69,-72,-51,-52,-64,-65,-64,-69,-72,-73,-66,A12,57
